*    Row   *   EventNo * ParticleI *    Energy * Direction * Direction * Direction * Position_ * Position_ * Position_ *  costheta *     theta *       phi *
*      137 *       137 *      2112 * 0.0002077 * 0.0647566 * -0.997500 * -0.028286 * 229.09529 * -913.6822 * 335.70845 * 0.9975001 * 4.0521758 * 336.40396 *
*      138 *       138 *      2112 * 0.0001488 * 0.4154498 * -0.824903 * 0.3833227 * 392.29316 * -22.18289 * 919.57272 * 0.8249030 * 34.421336 * 42.696769 *
*      139 *       139 *      2112 * 0.0005171 * -0.251932 * -0.347562 * 0.9031777 * -775.8040 * 568.32011 * -274.1172 * 0.3475626 * 69.661692 * 105.58593 *
*      140 *       140 *      2112 * 0.0026855 * 0.1571495 * -0.362800 * 0.9185203 * -453.4768 * 788.21064 * 416.03217 * 0.3628006 * 68.727703 * 80.291272 *
*      141 *       141 *      2112 * 0.0008430 * 0.1869417 * -0.977269 * -0.099987 * -733.3004 * 481.02427 * -480.5060 * 0.9772692 * 12.239692 * 331.85943 *
*      142 *       142 *      2112 * 0.2593501 * 0.7713477 * -0.631674 * -0.077522 * 612.57224 * 247.87554 * 750.54177 * 0.6316747 * 50.826209 * 354.26089 *
*      143 *       143 *      2112 * 0.0002401 * 0.0943476 * -0.990597 * -0.099068 * 552.48699 * 364.60237 * -749.5486 * 0.9905978 * 7.8630886 * 313.60191 *
*      144 *       144 *      2112 * 0.0306041 * 0.6427705 * -0.220847 * -0.733534 * 111.15664 * -245.8558 * 962.91177 * 0.2208476 * 77.241173 * 311.22696 *
*      145 *       145 *      2112 * 20.801299 * -0.390313 * -0.449060 * -0.803741 * -235.0727 * -579.1953 * -780.5597 * 0.4490606 * 63.316567 * 244.09784 *
*      146 *       146 *      2112 * 0.0004978 * 0.0866880 * -0.994724 * 0.0548397 * 815.07068 * 83.455205 * 573.31929 * 0.9947249 * 5.8876339 * 32.317862 *
*      147 *       147 *      2112 * 0.0003145 * 0.1284948 * -0.962720 * 0.2380302 * -417.0660 * 289.00498 *  -861.703 * 0.9627204 * 15.693918 * 61.638677 *
*      148 *       148 *      2112 * 0.0043121 * -0.808819 * -0.514070 * 0.2855562 * -56.33907 * -993.7368 * 96.503855 * 0.5140706 * 59.064646 * 160.55426 *
*      149 *       149 *      2112 * 0.0001024 * 0.0855451 * -0.995962 * -0.027223 * -289.5382 * -880.4518 * -375.4626 * 0.9959622 *  5.150521 * 342.34682 *
*      150 *       150 *      2112 * 0.0017765 * -0.007337 * -0.981680 * 0.1903915 * -479.5445 * 284.52562 * 830.10974 * 0.9816808 * 10.983885 * 92.206898 *
*      151 *       151 *      2112 * 24.382285 * 0.1510943 * -0.523777 * 0.8383483 * -493.9026 * 693.37918 * -524.6765 * 0.5237771 * 58.414039 * 79.783340 *
*      152 *       152 *      2112 * 0.0001426 * 0.5160597 * -0.844487 * -0.143260 * -930.3338 * 366.65689 * 6.4516983 * 0.8444873 * 32.382949 * 344.48514 *
*      153 *       153 *      2112 * 0.0061127 * 0.3391117 * -0.912816 * -0.227527 * 328.27212 * 298.14879 * -896.2949 * 0.9128168 * 24.102427 * 326.14035 *
