*    Row   *   EventNo * Antineutr * Positron_ * Neutron_K *  Vertex_X *  Vertex_Y *  Vertex_Z * Annihilat * Annihilat * Annihilat * Annihilat *
*     5531 *      5531 * 3.4034823 * 1.5862179 * 0.0112644 * 188.51725 * 220.94227 * 355.52539 * 189.24501 * 216.59850 * 355.31242 * 0.0197624 *
*     5532 *      5532 * 4.6036068 * 2.7848821 * 0.0127247 * 7.6996982 * -168.2219 * -348.5557 * 2.3256820 * -177.4175 * -347.2733 * 0.0403245 *
*     5533 *      5533 * 3.9704578 * 2.1476850 * 0.0167727 * -63.94699 * 413.00245 * -355.5364 * -73.46874 * 414.02393 * -358.6288 * 0.0431340 *
*     5534 *      5534 * 3.5454635 * 1.7356431 * 0.0038204 * 489.72553 * -48.58899 * -25.60205 * 486.74881 * -42.35259 * -24.04063 * 0.0347370 *
*     5535 *      5535 * 4.4906792 * 2.6780188 * 0.0066603 * 252.08383 * -312.7441 * -12.93248 * 245.68222 * -303.0322 * -8.599316 * 0.0541956 *
*     5536 *      5536 * 2.3155729 * 0.5047153 * 0.0048576 * 267.36288 * -41.11822 * 438.15530 * 266.90275 * -41.60081 * 437.33129 * 0.0067839 *
*     5537 *      5537 * 7.4421873 * 5.6244926 * 0.0116947 * 24.096594 * -374.5763 * -454.5457 * 28.413943 * -348.4348 * -442.4547 * 0.1076356 *
*     5538 *      5538 * 3.7077278 * 1.8827382 * 0.0189896 *  215.8112 * 441.93682 * -277.2032 * 213.88292 * 438.04897 * -282.3209 * 0.0308541 *
*     5539 *      5539 * 2.6519848 * 0.8402259 * 0.0057588 * -113.2368 * 445.72376 * -490.7477 * -110.8171 * 444.55859 * -489.7904 * 0.0150214 *
*     5540 *      5540 * 6.3996913 * 4.5741779 * 0.0195134 * 11.080256 * -313.3631 * 53.053187 * -3.034085 * -303.9404 * 61.453583 * 0.0867508 *
*     5541 *      5541 * 3.3459552 * 1.5330879 * 0.0068672 * -287.3307 * 349.27820 * -439.6065 * -284.7450 * 347.36238 * -440.7722 * 0.0310302 *
*     5542 *      5542 *  5.598471 * 3.7761346 * 0.0163363 * -370.6464 * -303.5843 * -217.9926 * -376.3029 * -297.5088 * -213.5996 * 0.0319221 *
*     5543 *      5543 * 3.4847711 * 1.6678586 * 0.0109124 * -288.5497 * -38.25449 * 31.512430 * -294.3056 * -41.01397 * 29.803059 * 0.0285259 *
*     5544 *      5544 * 2.8966720 * 1.0834394 * 0.0072325 * 250.33280 * 246.47442 * 344.42168 * 251.54151 * 245.41639 * 342.40634 * 0.0137610 *
*     5545 *      5545 * 2.4142417 * 0.6058155 * 0.0024262 * 386.66776 * 1.1794752 * 357.62008 * 387.64609 *  2.757047 * 358.48751 * 0.0112634 *
*     5546 *      5546 * 4.8729848 * 3.0435033 * 0.0234815 * -488.8228 * 337.90581 * -327.3719 * -478.8379 * 330.29417 * -328.5896 * 0.0610811 *
*     5547 *      5547 * 3.0857505 * 1.2772112 * 0.0025393 * 387.39686 * -64.12178 * -28.19503 * 387.60024 * -59.14169 * -25.28277 * 0.0252873 *
*     5548 *      5548 * 5.7721170 * 3.9142450 * 0.0518720 * 10.292165 * -41.53435 * 328.10034 * 7.3766101 * -46.75239 * 311.80024 * 0.0624855 *
*     5549 *      5549 * 4.7711131 * 2.9457453 * 0.0193677 * -336.4512 * -119.4238 * -38.35916 * -342.3752 * -128.9964 * -38.39502 * 0.0520785 *
*     5550 *      5550 * 3.9158641 * 2.0983587 * 0.0115054 * 223.01440 * 192.50719 * -178.3117 * 216.13992 * 198.61574 * -178.6382 * 0.0428504 *
*     5551 *      5551 * 6.9293916 * 5.0601204 * 0.0632711 * 467.05912 * -271.7699 * -491.1316 *         0 *         0 *         0 *         0 *
*     5552 *      5552 * 3.3926900 * 1.5842808 * 0.0024092 * 203.26543 * -369.6064 * -39.77230 * 201.84338 * -372.2394 * -35.52147 * 0.0245474 *
*     5553 *      5553 * 3.7654816 * 1.9469655 * 0.0125160 * -101.2008 * 379.26324 * 420.56817 * -102.0418 * 382.84149 * 420.98592 * 0.0130042 *
*     5554 *      5554 * 4.5636576 * 2.7549364 * 0.0027212 * 371.20626 * -253.2720 * 187.93762 * 369.91123 * -242.5699 * 195.93863 * 0.0540823 *
*     5555 *      5555 * 4.8522159 * 3.0321845 * 0.0140313 * 264.59856 * 162.46029 * 409.06418 * 273.82923 * 172.86831 * 406.54813 * 0.0575876 *
*     5556 *      5556 * 4.0796062 * 2.2545429 * 0.0190632 * -195.4477 * 102.78878 * -433.2937 * -199.9744 * 112.22968 * -435.8798 * 0.0456221 *
*     5557 *      5557 *  6.529419 * 4.6726022 * 0.0508167 * -233.7692 * -337.3970 * -101.1145 * -212.0095 * -347.8922 * -105.9870 * 0.0950893 *
*     5558 *      5558 * 2.3822003 * 0.5708483 * 0.0053519 * -436.7300 * -326.4508 * -212.5085 * -436.0095 * -326.9071 * -213.7282 * 0.0083737 *
*     5559 *      5559 * 6.3507558 * 4.4829105 * 0.0618453 * 236.32163 * -52.54832 * -280.3784 * 247.87033 * -45.03792 * -291.8408 * 0.0702257 *
*     5560 *      5560 * 3.7406662 * 1.9311985 * 0.0034677 * -279.6776 * -444.3594 * 478.67062 * -277.8124 * -438.9928 *  486.2312 * 0.0377374 *
*     5561 *      5561 * 5.5726601 * 3.7400843 * 0.0265758 * 343.23919 * -160.0785 * -158.5871 * 326.39689 * -151.8450 * -158.4708 * 0.0713451 *
*     5562 *      5562 * 2.6834946 * 0.8719502 * 0.0055443 * 351.81469 * 293.53269 * 385.79635 * 349.01026 * 295.38307 * 386.19311 * 0.0167249 *
*     5563 *      5563 * 4.0259256 * 2.2136602 * 0.0062654 * -141.8174 * -188.6812 * -77.36689 * -142.2117 * -183.5458 * -75.03039 * 0.0285837 *
*     5564 *      5564 * 3.7459828 * 1.9305744 * 0.0094084 * -297.6800 * -247.6486 * 40.827599 * -290.2828 * -244.3390 * 44.105106 * 0.0363969 *
*     5565 *      5565 * 3.2942742 * 1.4803136 * 0.0079606 * 105.68211 * 331.98793 * -257.0263 * 100.95084 * 327.40052 * -253.4928 * 0.0320779 *
*     5566 *      5566 * 4.6999527 * 2.8677153 * 0.0262373 * -484.6367 * -274.1738 * 299.91790 * -489.7777 * -268.9333 * 292.19398 * 0.0475313 *
*     5567 *      5567 * 2.9852513 * 1.1693829 * 0.0098684 * -74.91238 * -179.2403 * -296.3856 * -77.47778 * -181.4922 * -299.6084 * 0.0236147 *
*     5568 *      5568 * 3.3798642 * 1.5613564 * 0.0125078 * -113.9090 * -401.2747 * -7.879374 * -110.5636 * -404.9577 * -10.82987 * 0.0284299 *
*     5569 *      5569 * 6.0446178 * 4.1852274 * 0.0533903 * -256.5907 * 196.07753 * -371.6127 * -268.8059 * 197.81584 * -384.2463 * 0.0742353 *
*     5570 *      5570 * 3.9369403 * 2.1110862 * 0.0198541 * 178.02459 * 475.07439 * 209.85454 * 181.44972 * 474.24198 * 202.27935 * 0.0337055 *
*     5571 *      5571 * 4.6772725 * 2.8524023 * 0.0188701 * -194.0271 * 199.65391 * -354.4305 * -186.5878 * 198.62723 * -354.1595 * 0.0261640 *
*     5572 *      5572 * 2.9096911 * 1.0966646 * 0.0070264 * -255.1148 * 212.33419 * -141.9360 * -256.4142 * 213.97756 * -144.6730 * 0.0158250 *
*     5573 *      5573 * 5.0204801 * 3.2058134 * 0.0086667 * 445.56484 * -129.3898 * -204.5824 * 441.59061 * -134.9192 * -194.2485 * 0.0603375 *
*     5574 *      5574 * 3.5898678 * 1.7733403 * 0.0105274 * 299.43912 * -444.9731 * -413.6904 * 296.35470 * -441.4111 * -419.1136 * 0.0292869 *
*     5575 *      5575 * 6.3797688 * 4.5233283 * 0.0504404 * -105.7368 * 276.12193 * -406.8733 * -85.71251 * 287.35953 * -413.2442 * 0.0921121 *
*     5576 *      5576 * 7.0836948 * 5.2430006 * 0.0346942 * -435.7400 * 192.51607 * 137.31485 * -449.7415 * 206.86103 * 144.60101 * 0.1019032 *
*     5577 *      5577 * 4.7311052 * 2.8916182 * 0.0334870 * -243.5508 * 376.77096 * 274.76710 * -240.9557 * 366.08657 * 265.37018 * 0.0614862 *
*     5578 *      5578 * 4.4972756 * 2.6814768 * 0.0097988 * -289.9940 * -366.5864 * 222.36170 * -292.6909 * -362.4155 * 231.73947 * 0.0591566 *
*     5579 *      5579 * 4.3666370 * 2.5504809 * 0.0101561 * -63.28257 * -445.5876 * 472.46820 * -56.24294 * -450.7521 * 475.95917 * 0.0480402 *
*     5580 *      5580 * 5.1469893 * 3.3307719 * 0.0102174 * 66.841595 * -109.0307 * 7.0132737 * 70.709245 * -110.0373 * 7.8777434 * 0.0227854 *
*     5581 *      5581 * 3.4615567 * 1.6500000 * 0.0055567 * 465.62156 * 22.806541 * 196.67711 * 470.15426 *  26.16569 * 198.87854 * 0.0282747 *
*     5582 *      5582 * 3.9181765 * 2.0936265 * 0.0185499 * 314.88336 * -435.5636 * 239.28388 * 313.79284 * -441.9200 * 235.44404 * 0.0439485 *
*     5583 *      5583 * 6.8936983 * 5.0527931 * 0.0349052 * -200.5457 * 208.29920 * 222.95899 * -220.9832 * 195.62379 * 227.24342 * 0.1053822 *
*     5584 *      5584 * 4.9709541 * 3.1351338 * 0.0298202 * 304.97867 * 293.84794 * -275.7069 * 299.18901 * 299.82301 * -281.4683 * 0.0352732 *
*     5585 *      5585 * 5.1120548 * 3.3027665 * 0.0032882 * 379.47367 * 350.73381 * -395.1107 * 374.54832 * 338.94874 * -383.5367 * 0.0672399 *
*     5586 *      5586 * 4.8409421 * 3.0068232 * 0.0281189 * -413.6305 * -243.6340 * 235.81153 * -417.6101 * -234.1307 * 232.92642 * 0.0532770 *
*     5587 *      5587 * 3.9708152 * 2.1463279 * 0.0184872 * 85.874513 * 474.90361 * -399.5852 * 91.435148 * 476.87582 * -405.5151 * 0.0366695 *
*     5588 *      5588 * 4.3365942 * 2.5033953 * 0.0271989 * -106.1463 * 256.66484 * -11.73303 * -102.9034 * 250.54482 * -16.05508 * 0.0404509 *
*     5589 *      5589 * 3.2371668 * 1.4274027 * 0.0037640 * 79.448810 * -194.3814 * -397.3669 * 79.629750 * -197.6663 * -400.3896 * 0.0267702 *
*     5590 *      5590 * 6.7064573 * 4.8609291 * 0.0395282 * -296.1281 * 114.63905 * 44.662905 * -290.9956 * 99.051327 * 41.342290 * 0.0949097 *
*     5591 *      5591 * 5.2045605 * 3.3663827 * 0.0321778 * 61.095203 * -94.98616 * -121.0580 * 48.335077 * -99.58316 * -119.1896 * 0.0676092 *
*     5592 *      5592 * 6.2748762 * 4.4156865 * 0.0531897 * 223.96525 * -228.5731 * 445.85969 * 241.14641 * -233.8438 * 435.55388 * 0.0947453 *
*     5593 *      5593 * 4.4583715 * 2.6303164 * 0.0220551 * -199.2418 * 147.07916 * -372.6577 * -193.3169 * 156.70633 * -367.3557 * 0.0516138 *
*     5594 *      5594 * 6.5302341 * 4.6691958 * 0.0550383 * -176.3269 * -331.7732 * -294.4348 * -184.7902 * -343.4532 * -310.5212 * 0.0910680 *
*     5595 *      5595 * 3.7756323 *  1.950721 * 0.0189113 * -470.7210 * -262.0248 * 33.141744 * -475.4862 * -264.1610 * 28.046349 * 0.0316789 *
*     5596 *      5596 * 4.9308197 * 3.1015749 * 0.0232448 * 220.92333 * 93.710487 * 112.29716 * 229.48510 * 83.827730 * 109.31973 * 0.0549714 *
*     5597 *      5597 * 2.0665131 * 0.2573324 * 0.0031806 * -479.8076 * 267.75339 * 221.43358 * -480.0718 * 267.82279 * 221.11860 * 0.0031298 *
*     5598 *      5598 * 2.6207443 * 0.8079983 * 0.0067459 * -69.49495 * 36.689262 * -414.9340 * -70.20119 * 35.757252 * -417.3887 * 0.0137649 *
*     5599 *      5599 * 2.5337588 * 0.7230527 * 0.0047061 * -498.3667 * -276.1270 * 475.35305 * -496.9103 * -277.0137 * 475.36693 * 0.0139478 *
*     5600 *      5600 * 6.3894627 * 4.5213182 * 0.0621445 * 291.77819 * 343.88513 * -107.7477 * 299.77973 * 342.41678 * -115.2029 * 0.0468392 *
*     5601 *      5601 * 2.4439349 * 0.6349842 * 0.0029507 * -384.8958 * 140.32930 * -162.9545 * -386.7236 * 139.82405 * -162.5131 * 0.0099575 *
*     5602 *      5602 * 5.7057155 *  3.880455 * 0.0192605 * -284.8976 * 127.15439 * -240.8460 * -272.6047 * 112.97855 * -238.6182 * 0.0758786 *
*     5603 *      5603 * 5.0969598 * 3.2531108 * 0.0378489 * -294.2709 * -273.4291 * 267.69167 * -290.9416 * -266.8334 * 258.75967 * 0.0574449 *
*     5604 *      5604 * 6.7180101 * 4.8931483 * 0.0188617 * -134.1837 * 305.84191 * -12.08738 * -129.7579 * 292.80999 * -3.435339 * 0.0700647 *
*     5605 *      5605 *  5.109818 * 3.2875501 * 0.0162678 * 162.03993 * -54.17795 * 103.92736 * 150.17849 * -49.14642 * 96.903402 * 0.0699858 *
*     5606 *      5606 * 2.6935286 * 0.8814184 * 0.0061101 * -82.60352 * 268.21347 * -156.0791 * -81.08281 * 266.47765 * -156.8153 * 0.0159781 *
*     5607 *      5607 * 6.6865237 * 4.8432775 * 0.0372461 * 296.79657 * -247.4925 * -400.7568 * 281.51688 * -257.1671 * -396.6439 * 0.0894993 *
*     5608 *      5608 * 3.3902691 * 1.5765299 * 0.0077392 * 315.75281 *  179.1993 * -235.1261 * 315.42087 * 173.69349 * -239.8878 * 0.0310462 *
*     5609 *      5609 * 3.2652263 * 1.4496008 * 0.0096254 * -476.0763 * 79.614354 * -420.1149 * -477.2609 * 75.744081 * -424.5747 * 0.0270412 *
*     5610 *      5610 * 4.4190992 * 2.5935805 * 0.0195186 * 346.70171 * 69.954682 * -339.6919 * 348.19218 * 58.880939 * -339.0832 * 0.0513026 *
*     5611 *      5611 * 7.4034205 * 5.5711467 * 0.0262738 * 379.85211 * 113.73995 * -20.95525 * 398.65813 * 120.38363 * -5.778709 * 0.0862002 *
*     5612 *      5612 * 3.4409957 * 1.6200184 * 0.0149772 * -313.9901 * 297.89952 * -344.2715 * -312.2887 * 299.41240 * -350.1222 * 0.0321349 *
*     5613 *      5613 * 2.6591636 * 0.8458069 * 0.0073567 * -191.4516 * 403.80295 * -437.5363 * -191.5072 * 401.58380 * -439.1837 * 0.0158857 *
*     5614 *      5614 * 4.3810723 * 2.5659883 * 0.0090839 * 304.09661 * 46.787843 * -180.1079 * 311.22137 * 38.767280 * -174.5318 * 0.0523121 *
*     5615 *      5615 * 4.0614945 * 2.2536048 * 0.0018896 * -455.7790 * -32.44888 * -273.1339 * -455.1537 * -28.29762 * -265.7076 * 0.0413519 *
*     5616 *      5616 * 4.0127684 * 2.1868078 * 0.0199606 * -9.317985 * -348.1285 * -90.79517 * -8.353271 * -345.0952 * -95.39142 * 0.0226463 *
*     5617 *      5617 * 6.5016138 * 4.6683726 * 0.0272411 * 54.050676 * 290.49705 * -423.8127 * 66.972329 * 283.90885 * -413.0256 * 0.0635835 *
*     5618 *      5618 * 5.3180014 * 3.5097853 * 0.0022160 * 197.04551 * 302.31634 * -322.5132 * 187.38017 * 293.04533 * -321.0914 * 0.0649787 *
*     5619 *      5619 * 4.6063097 * 2.7992578 * 0.0010518 * 123.33154 * 341.98635 * 234.85598 * 122.13142 * 342.64547 * 248.78391 * 0.0533397 *
*     5620 *      5620 * 5.2761315 * 3.4509287 * 0.0192027 * -124.2935 * -471.8635 * 347.40639 * -127.9093 * -457.4998 * 351.20450 * 0.0606419 *
*     5621 *      5621 * 4.5190456 * 2.6890843 * 0.0239613 * -316.4559 * -358.5535 * -105.7248 * -314.1538 * -355.4604 * -118.3495 * 0.0554880 *
*     5622 *      5622 * 3.5679299 * 1.7511704 * 0.0107594 * 467.22319 * -173.0198 * 366.07702 * 466.83680 * -179.7838 * 369.14873 * 0.0337222 *
*     5623 *      5623 * 4.5582909 * 2.7465666 * 0.0057242 * -185.0170 * 454.59751 * -328.6941 * -193.4165 * 448.80099 * -322.7411 * 0.0500940 *
*     5624 *      5624 * 4.7976057 * 2.9716504 * 0.0199553 * -387.8764 * -433.3644 * -208.7396 * -376.0105 * -434.8052 * -214.3049 * 0.0582675 *
*     5625 *      5625 * 2.7580012 * 0.9435141 * 0.0084870 * -413.1085 * -179.8314 * 159.88666 * -415.5156 * -179.8633 * 157.96264 * 0.0191768 *
*     5626 *      5626 * 3.4864925 * 1.6662849 * 0.0142075 * 285.83788 * -224.7240 * -443.4749 * 291.61553 * -224.7976 * -445.1813 * 0.0250548 *
*     5627 *      5627 * 6.3616992 * 4.5177920 * 0.0379071 * 260.41297 * 72.925976 * -68.69697 * 255.23538 *  93.45257 * -65.05126 * 0.0876544 *
*     5628 *      5628 * 6.0321704 * 4.1912490 * 0.0349214 * -110.6548 * 332.26920 * -471.0671 * -102.9084 * 352.72873 * -478.9946 * 0.0885472 *
*     5629 *      5629 * 4.9926257 * 3.1815686 * 0.0050570 * -367.4888 * -275.0697 * 44.440001 * -361.2226 * -283.3650 * 55.024041 * 0.0615770 *
*     5630 *      5630 * 4.7564833 * 2.9168817 * 0.0336016 * 297.53851 * -114.9173 * -402.6781 * 290.56926 * -117.2823 * -413.8733 * 0.0601455 *
*     5631 *      5631 * 3.8974147 * 2.0695425 * 0.0218722 * -476.3972 * -282.6000 * -185.3328 * -475.5641 * -282.8844 * -195.5050 * 0.0442426 *
*     5632 *      5632 * 5.2639694 * 3.4200101 * 0.0379592 * -275.4915 * -203.8766 * -33.95886 * -273.8043 * -195.2704 * -38.31230 * 0.0491070 *
*     5633 *      5633 * 6.8505654 * 5.0292158 * 0.0153496 * -286.4400 * 56.408690 * -78.29645 * -264.6445 * 64.739513 * -75.12037 * 0.1030370 *
*     5634 *      5634 * 6.2219911 * 4.4122475 * 0.0037436 * 495.45951 * 67.862835 * -444.9287 * 494.50278 * 73.425489 * -426.5387 * 0.0685892 *
*     5635 *      5635 * 5.2730017 * 3.4628317 * 0.0041700 * -497.5357 * -67.55941 * -303.5512 *         0 *         0 *         0 *         0 *
*     5636 *      5636 * 3.0359916 * 1.2287325 * 0.0012590 * -49.45058 * 389.41837 * 60.810710 * -49.60737 * 388.99879 * 66.048894 * 0.0247912 *
*     5637 *      5637 * 4.2895446 * 2.4645732 * 0.0189713 * -143.2664 * 206.45132 * -71.70820 * -135.2149 * 201.92729 * -75.52850 * 0.0445507 *
*     5638 *      5638 * 3.1591550 * 1.3499601 * 0.0031949 * 226.42697 * -187.0873 * -42.96384 * 229.22040 * -190.0809 * -38.24911 * 0.0287228 *
*     5639 *      5639 * 5.8939654 * 4.0745105 * 0.0134549 * 213.53612 * -477.2412 * 185.24429 * 209.67455 * -490.0728 * 193.02635 * 0.0657523 *
*     5640 *      5640 * 3.6383451 * 1.8304060 * 0.0019390 * 378.01576 * 26.535093 * -152.2194 * 382.40708 * 30.242300 * -150.6842 * 0.0394058 *
*     5641 *      5641 * 2.7515254 * 0.9414099 * 0.0041155 * -443.1805 * -99.19249 * -215.6370 * -442.4592 * -95.69583 * -214.7352 * 0.0185661 *
*     5642 *      5642 * 5.1771668 * 3.3614588 * 0.0097080 * 183.35326 * -477.0965 * 393.72977 * 180.97404 * -468.5912 * 405.40588 * 0.0575355 *
*     5643 *      5643 * 3.7678875 * 1.9481909 * 0.0136965 * 281.47555 * 383.32591 * -464.0242 * 276.14130 * 387.97450 * -463.5055 * 0.0312291 *
*     5644 *      5644 * 4.2679333 * 2.4498310 * 0.0121023 * 497.62625 * -1.923709 * -276.2501 * 491.75407 * -0.124074 * -270.3665 * 0.0469453 *
*     5645 *      5645 * 3.9653190 * 2.1521041 * 0.0072149 * -97.83059 * 227.46872 * -77.67461 * -99.74970 * 224.18008 * -72.12005 * 0.0361082 *
*     5646 *      5646 * 4.0449985 * 2.2200696 * 0.0189288 * -316.7668 * -115.0705 * 357.27017 * -315.6550 * -122.1200 * 355.88149 * 0.0389900 *
*     5647 *      5647 * 4.7579506 * 2.9356211 * 0.0163295 * -420.4725 * -50.02315 * -94.41945 * -418.2302 * -59.70788 * -90.26009 * 0.0511611 *
*     5648 *      5648 * 3.2098029 * 1.3993025 * 0.0045003 * 359.61893 * 377.88681 * 41.686485 * 356.16574 * 375.08132 * 41.518463 * 0.0193526 *
*     5649 *      5649 * 4.8049600 * 2.9880561 * 0.0109039 * -294.5860 * 429.48581 * -182.9512 * -290.0150 * 430.90838 * -182.4074 * 0.0191685 *
*     5650 *      5650 * 3.9420278 * 2.1276377 * 0.0083900 * -387.5568 * 298.67036 * -370.5429 * -392.5511 * 292.79719 * -370.4608 * 0.0429918 *
*     5651 *      5651 * 4.2099322 * 2.3786711 * 0.0252611 *  284.5459 * -235.9485 * 191.78357 * 286.74051 * -227.5639 * 186.46828 * 0.0455285 *
*     5652 *      5652 * 5.7389758 * 3.9244475 * 0.0085283 * -274.7962 * 17.791180 * 474.29146 * -280.6819 * 12.259824 * 492.55974 * 0.0800693 *
*     5653 *      5653 * 3.3773223 * 1.5682545 * 0.0030678 * -141.2904 * 13.864449 * -91.86413 * -144.8544 * 9.7241607 * -87.03953 * 0.0326932 *
*     5654 *      5654 * 3.9329647 * 2.1202058 * 0.0067588 * 301.69681 * 150.42631 * 371.45867 * 297.85689 * 157.53998 * 370.54174 * 0.0385333 *
*     5655 *      5655 * 4.5397921 * 2.7052582 * 0.0285338 * 181.53856 * -151.2081 * 278.29202 * 173.49071 * -157.5286 * 278.67709 * 0.0502217 *
*     5656 *      5656 * 2.8133750 * 1.0063440 * 0.0010309 * 159.17315 * 245.71864 * 2.8301423 * 157.67802 * 246.09054 * 5.3752342 * 0.0150639 *
*     5657 *      5657 * 4.0493030 * 2.2208263 * 0.0224767 * 398.34254 * 24.146934 * 442.70187 * 391.69140 * 19.977836 * 437.40372 * 0.0476764 *
*     5658 *      5658 * 6.9902637 * 5.1476567 * 0.0366069 * -173.9048 * -36.84919 * 158.92403 * -163.8659 * -24.13267 * 156.29918 * 0.0699387 *
*     5659 *      5659 * 5.3214716 * 3.4989265 * 0.0165451 * -348.5426 * 473.33909 * -466.0109 * -341.6466 * 486.00904 * -463.7508 * 0.0737976 *
*     5660 *      5660 * 4.0331421 * 2.2195389 * 0.0076032 * -145.1236 * 267.40615 * -392.7651 * -147.4596 * 264.74069 * -388.5400 * 0.0248744 *
*     5661 *      5661 * 2.4792901 * 0.6699471 * 0.0033429 * 71.579675 * -313.0579 * -140.0380 * 70.750212 * -311.3227 * -139.9164 * 0.0097033 *
*     5662 *      5662 * 5.2868043 * 3.4796986 * 0.0011057 * -217.9575 * 125.34533 * -171.0716 * -224.3254 * 122.92883 * -160.1423 * 0.0593855 *
*     5663 *      5663 * 4.4149070 * 2.5883210 * 0.0205859 * 304.03520 * -6.449868 * -128.2894 * 299.66732 * -4.716748 * -133.4193 * 0.0387064 *
*     5664 *      5664 * 6.2285885 * 4.4155817 * 0.0070067 * 160.26408 * 61.241592 * -9.546251 * 171.07499 * 66.535622 * -1.274848 * 0.0689730 *
*     5665 *      5665 * 3.4426677 * 1.6240724 * 0.0125952 * -489.0482 * 331.95080 * -154.9969 * -487.7459 * 334.04046 * -161.0104 * 0.0325294 *
*     5666 *      5666 * 3.8990164 * 2.0915325 * 0.0014838 * -232.2774 * 456.20250 * 12.357732 * -237.1396 * 461.70335 * 16.482168 * 0.0404276 *
*     5667 *      5667 * 4.8150842 * 2.9739452 * 0.0351390 * -447.9220 * -88.06429 * -305.8449 * -454.3937 * -92.01203 * -311.5713 * 0.0493952 *
*     5668 *      5668 * 4.6354349 * 2.8110828 * 0.0183521 * 251.99552 * 230.87575 * 321.78692 * 258.10642 * 235.27100 * 318.72993 * 0.0572237 *
*     5669 *      5669 * 2.1319746 * 0.3236620 * 0.0023125 * -470.8114 * 492.38383 * 247.46200 * -469.9040 * 492.26905 * 247.75214 * 0.0060277 *
*     5670 *      5670 * 3.6235474 * 1.8106530 * 0.0068943 * -180.7038 * 99.575219 * 233.04666 * -174.6762 * 97.499020 * 236.66615 * 0.0339782 *
*     5671 *      5671 * 2.3888650 * 0.5789721 * 0.0038928 * -421.4239 * -483.7268 * 25.505857 * -422.0575 * -485.1476 * 24.324186 * 0.0112219 *
*     5672 *      5672 * 2.3726406 * 0.5624299 * 0.0042106 * -113.8300 * -308.5803 * -365.6178 * -114.1005 * -310.4848 * -366.2722 * 0.0100777 *
*     5673 *      5673 * 4.3259390 * 2.4953881 * 0.0245508 * 143.50517 * -409.1918 * -494.7594 *         0 *         0 *         0 *         0 *
*     5674 *      5674 * 6.7419206 * 4.9092553 * 0.0266653 * 178.58108 * 247.20676 * -165.6137 * 183.65451 * 260.57580 * -155.0205 * 0.0915160 *
*     5675 *      5675 * 4.5416581 * 2.7285224 * 0.0071356 * -374.9451 * -199.3766 * -91.25640 * -372.9597 * -188.1681 * -85.94589 * 0.0491584 *
*     5676 *      5676 * 2.7928216 * 0.9855248 * 0.0012968 * 105.93499 * 240.59684 * -68.85523 * 107.07189 * 240.60445 * -65.31157 * 0.0167257 *
*     5677 *      5677 * 6.6140906 * 4.7739574 * 0.0341332 * -266.1775 * 388.33661 * 430.64817 * -247.3917 * 386.43167 * 436.21900 * 0.0839202 *
*     5678 *      5678 * 4.7563501 * 2.9460264 * 0.0043236 * 141.06592 * 397.37486 * -166.7684 * 134.20211 * 399.11496 * -158.4630 * 0.0549080 *
*     5679 *      5679 * 2.5063164 * 0.6978555 * 0.0024608 * 168.69164 * -358.3834 * 67.934822 * 167.39565 * -358.7510 * 67.050830 * 0.0106515 *
